IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%
4009a7,rsi,20089609,7988,crash,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca3,%esi",0,1,8.398193,47.76119402985075,52.23880597014925
4009a0,rdx,20109601,3503,crash,<_Z8BFSGraphiPPc>,lea,"lea, 0x3c(%rsp),%rdx",0,1,8.406565,47.2636815920398,52.7363184079602
400989,rax,20134714,4445,masked,<_Z8BFSGraphiPPc>,xor,"xor, %eax,%eax",1,0,8.417082,47.76119402985075,52.23880597014925
400989,rax,20148078,1669,masked,<_Z8BFSGraphiPPc>,xor,"xor, %eax,%eax",1,0,8.422679,47.2636815920398,52.7363184079602
4009c1,rflags,20159319,3602,masked,<_Z8BFSGraphiPPc>,cmp,"cmp, %r12d,0x28(%rsp)",1,0,8.427387,47.2636815920398,52.7363184079602
400990,r12,20175106,13662,masked,<_Z8BFSGraphiPPc>,add,"add, $0x1,%r12d",1,0,8.433998,47.2636815920398,52.7363184079602
4009a7,rsi,20180648,13231,crash,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca3,%esi",0,1,8.436319,47.2636815920398,52.7363184079602
400999,rdi,20298685,2026,crash,<_Z8BFSGraphiPPc>,mov,"mov, 0x2016e0(%rip),%rdi",0,1,8.485751,46.766169154228855,53.233830845771145
4009a7,rsi,20302055,5539,crash,<_Z8BFSGraphiPPc>,mov,"mov, $0x400ca3,%esi",0,1,8.487163,47.2636815920398,52.7363184079602
4009c1,rflags,20313382,10806,masked,<_Z8BFSGraphiPPc>,cmp,"cmp, %r12d,0x28(%rsp)",1,0,8.491906,47.2636815920398,52.7363184079602
4009a5,rax,20341119,12017,masked,<_Z8BFSGraphiPPc>,xor,"xor, %eax,%eax",1,0,8.503522,47.2636815920398,52.7363184079602
400999,rdi,20364348,11222,crash,<_Z8BFSGraphiPPc>,mov,"mov, 0x2016e0(%rip),%rdi",0,1,8.51325,46.766169154228855,53.233830845771145
400990,r12,20366973,7817,masked,<_Z8BFSGraphiPPc>,add,"add, $0x1,%r12d",1,0,8.514349,46.766169154228855,53.233830845771145
