IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%
40a7a6,rflags,21247,1161,masked,<_ZN6miniFE7get_idsIiEEviiiRK3BoxRSt6vectorIT_SaIS5_EEb>,cmp,"cmp, %ecx,%ebp",1,0,0.0,79.20792079207921,19.801980198019802
40a79a,rax,46651,4473,masked,<_ZN6miniFE7get_idsIiEEviiiRK3BoxRSt6vectorIT_SaIS5_EEb>,shr,"shr, $0x1f,%eax",1,0,0.00941,79.41176470588235,19.607843137254903
40a7e6,rbp,60780,242,crash,<_ZN6miniFE7get_idsIiEEviiiRK3BoxRSt6vectorIT_SaIS5_EEb>,add,"add, $0x1,%ebp",0,1,0.014643,79.6116504854369,19.41747572815534
40e232,rdx,103848,5644,masked,<_ZN6miniFE20create_map_id_to_rowIiEEviiiRK3BoxRSt3mapIT_S5_St4lessIS5_ESaISt4pairIKS5_S5_EEE>,mov,"mov, (%rax,%rbx,4),%edx",1,0,0.030596,79.8076923076923,19.23076923076923
40e23c,rdx,118333,10291,crash,<_ZN6miniFE20create_map_id_to_rowIiEEviiiRK3BoxRSt3mapIT_S5_St4lessIS5_ESaISt4pairIKS5_S5_EEE>,mov,"mov, %rax,%rdx",0,1,0.035961,80.0,19.047619047619047
40e224,rbp,129571,12501,masked,<_ZN6miniFE20create_map_id_to_rowIiEEviiiRK3BoxRSt3mapIT_S5_St4lessIS5_ESaISt4pairIKS5_S5_EEE>,mov,"mov, %rbx,%rbp",1,0,0.040124,80.18867924528301,18.867924528301888
40e21b,rflags,137643,10594,masked,<_ZN6miniFE20create_map_id_to_rowIiEEviiiRK3BoxRSt3mapIT_S5_St4lessIS5_ESaISt4pairIKS5_S5_EEE>,cmp,"cmp, %rbp,%rax",1,0,0.043114,80.37383177570094,18.69158878504673
40e21b,rflags,143285,12588,masked,<_ZN6miniFE20create_map_id_to_rowIiEEviiiRK3BoxRSt3mapIT_S5_St4lessIS5_ESaISt4pairIKS5_S5_EEE>,cmp,"cmp, %rbp,%rax",1,0,0.045204,80.55555555555556,18.51851851851852
40e22e,rcx,143562,1485,masked,<_ZN6miniFE20create_map_id_to_rowIiEEviiiRK3BoxRSt3mapIT_S5_St4lessIS5_ESaISt4pairIKS5_S5_EEE>,mov,"mov, -0x4(%rax,%rbx,4),%ecx",1,0,0.045306,79.81651376146789,19.26605504587156
40e21b,rflags,156766,12466,masked,<_ZN6miniFE20create_map_id_to_rowIiEEviiiRK3BoxRSt3mapIT_S5_St4lessIS5_ESaISt4pairIKS5_S5_EEE>,cmp,"cmp, %rbp,%rax",1,0,0.050197,79.0909090909091,20.0
40e214,rax,172195,7118,masked,<_ZN6miniFE20create_map_id_to_rowIiEEviiiRK3BoxRSt3mapIT_S5_St4lessIS5_ESaISt4pairIKS5_S5_EEE>,sub,"sub, %rdx,%rax",1,0,0.055912,79.27927927927928,19.81981981981982
40e22a,rbx,179623,11115,crash,<_ZN6miniFE20create_map_id_to_rowIiEEviiiRK3BoxRSt3mapIT_S5_St4lessIS5_ESaISt4pairIKS5_S5_EEE>,lea,"lea, 0x1(%rbp),%rbx",0,1,0.058664,78.57142857142857,20.535714285714285
40659b,rdx,203065,7529,crash,<_ZN6miniFE15find_row_for_idIiEET_S1_RKSt3mapIS1_S1_St4lessIS1_ESaISt4pairIKS1_S1_EEE>,mov,"mov, 0x10(%rsi),%rdx",0,1,0.067347,78.76106194690266,20.353982300884955
40a033,rsp,205618,2077,crash,<_ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi>,add,"add, $0x8,%rsp",0,1,0.068292,78.94736842105263,20.17543859649123
40ed94,rdi,212969,14381,masked,<_ZN6miniFE23simple_mesh_descriptionIiEC1ERK3BoxS4_>,mov,"mov, %r12d,%edi",1,0,0.071015,79.1304347826087,20.0
409f8e,r9,224416,3716,masked,<_ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi>,xor,"xor, %r9d,%r9d",1,0,0.075255,79.3103448275862,19.82758620689655
409f58,rbx,245090,12430,crash,<_ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi>,mov,"mov, 0x10(%rdi),%rbx",0,1,0.082913,79.48717948717949,19.65811965811966
40eba6,rax,267669,7406,masked,<_ZN6miniFE23simple_mesh_descriptionIiEC1ERK3BoxS4_>,mov,"mov, 0x1c(%rsp),%eax",1,0,0.091276,79.66101694915254,19.491525423728813
409f61,r8,279292,1653,masked,<_ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi>,mov,"mov, (%rsi),%r8d",1,0,0.095582,79.83193277310924,19.327731092436974
409fac,rbx,280608,6525,crash,<_ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi>,pop,"pop, %rbx",0,1,0.096069,80.0,19.166666666666668
409f91,rflags,323795,7517,masked,<_ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi>,test,"test, %rax,%rax",1,0,0.112066,80.16528925619835,19.00826446280992
4065bc,rflags,331306,13411,masked,<_ZN6miniFE15find_row_for_idIiEET_S1_RKSt3mapIS1_S1_St4lessIS1_ESaISt4pairIKS1_S1_EEE>,jne,"jne, 4065bc, <_ZN6miniFE15fin",1,0,0.114848,80.32786885245902,18.852459016393443
40ea95,rflags,357080,3296,masked,<_ZN6miniFE23simple_mesh_descriptionIiEC1ERK3BoxS4_>,test,"test, %al,%al",1,0,0.124395,80.48780487804878,18.69918699186992
40a033,rsp,393257,14309,masked,<_ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi>,add,"add, $0x8,%rsp",1,0,0.137795,80.64516129032258,18.548387096774192
40e962,rdi,396425,2066,masked,<_ZN6miniFE23simple_mesh_descriptionIiEC1ERK3BoxS4_>,mov,"mov, $0xffffffff,%edi",1,0,0.138968,80.8,18.4
40a01c,rdx,417214,6456,crash,<_ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi>,je,"je, 40a01c, <_ZNSt8_Rb_treeI",0,1,0.146669,80.95238095238095,18.253968253968253
40e960,rflags,420593,14441,masked,<_ZN6miniFE23simple_mesh_descriptionIiEC1ERK3BoxS4_>,test,"test, %ebx,%ebx",1,0,0.14792,81.10236220472441,18.11023622047244
409f82,rdx,422625,6397,masked,<_ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi>,mov,"mov, 0x20(%rbx),%edx",1,0,0.148673,80.46875,18.75
40a01f,rcx,423779,11008,crash,<_ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi>,mov,"mov, %rbp,%rcx",0,1,0.149101,80.62015503875969,18.6046511627907
409f82,rdx,439543,3146,masked,<_ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi>,mov,"mov, 0x20(%rbx),%edx",1,0,0.15494,80.0,19.23076923076923
40a037,rax,445713,10748,masked,<_ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi>,mov,"mov, %rbx,%rax",1,0,0.157225,80.1526717557252,19.083969465648856
409f8e,r9,448187,3674,masked,<_ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi>,xor,"xor, %r9d,%r9d",1,0,0.158141,80.3030303030303,18.939393939393938
40e7a0,rflags,452926,4283,masked,<_ZN6miniFE23simple_mesh_descriptionIiEC1ERK3BoxS4_>,test,"test, %ebx,%ebx",1,0,0.159897,80.45112781954887,18.796992481203006
409f4e,rsp,454563,13054,crash,<_ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi>,push,"push, %rbp",0,1,0.160503,80.59701492537313,18.65671641791045
40a03e,rsp,474313,5028,crash,<_ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi>,pop,"pop, %r13",0,1,0.167819,80.74074074074075,18.51851851851852
40e640,rax,481317,6050,masked,<_ZN6miniFE23simple_mesh_descriptionIiEC1ERK3BoxS4_>,shr,"shr, $0x1f,%eax",1,0,0.170413,80.88235294117646,18.38235294117647
409f53,rsp,481513,3175,crash,<_ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi>,push,"push, %rbx",0,1,0.170486,81.02189781021897,18.248175182481752
409f8e,r9,481742,2819,masked,<_ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi>,xor,"xor, %r9d,%r9d",1,0,0.17057,81.15942028985508,18.115942028985508
409f82,rdx,485388,5730,masked,<_ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi>,mov,"mov, 0x20(%rbx),%edx",1,0,0.171921,81.29496402877697,17.985611510791365
409f85,rflags,493232,26,masked,<_ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi>,cmp,"cmp, %r8d,%edx",1,0,0.174826,81.42857142857143,17.857142857142858
40e61d,rsi,502873,7324,crash,<_ZN6miniFE23simple_mesh_descriptionIiEC1ERK3BoxS4_>,lea,"lea, 0x40(%rsp),%rsi",0,1,0.178398,81.56028368794327,17.73049645390071
409f91,rflags,503602,281,masked,<_ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi>,test,"test, %rax,%rax",1,0,0.178668,81.69014084507042,17.6056338028169
409f99,r13,529838,8534,crash,<_ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi>,mov,"mov, %rbx,%r13",0,1,0.188386,81.81818181818181,17.482517482517483
409f7f,rbx,553351,674,crash,<_ZNSt8_Rb_treeIiiSt9_IdentityIiESt4lessIiESaIiEE16_M_insert_uniqueERKi>,mov,"mov, %rax,%rbx",0,1,0.197095,81.94444444444444,17.36111111111111
413508,r9,576250,9645,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,shr,"shr, $0x1f,%r9d",1,0,0.205577,82.06896551724138,17.24137931034483
41356d,rflags,606400,12688,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,cmp,"cmp, %r8d,0x64(%rsp)",1,0,0.216745,82.1917808219178,17.123287671232877
413770,rflags,607712,3573,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,test,"test, %r10b,%r10b",1,0,0.217231,82.31292517006803,17.006802721088434
41378e,rflags,612061,14842,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,cmp,"cmp, %esi,0x64(%rsp)",1,0,0.218842,82.43243243243244,16.89189189189189
4137d1,rflags,628248,1750,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,cmpb,"cmpb, $0x1,0x77(%rsp)",1,0,0.224837,82.5503355704698,16.778523489932887
4137b6,rflags,628583,13533,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,cmp,"cmp, %ecx,0x40(%rsp)",1,0,0.224961,82.66666666666667,16.666666666666668
413586,r8,653218,4224,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,add,"add, %ebx,%r8d",1,0,0.234086,82.11920529801324,16.556291390728475
4134ed,r8,656900,9740,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,lea,"lea, (%r12,%rax,1),%r8d",1,0,0.23545,81.57894736842105,17.105263157894736
413576,rflags,678439,13911,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,cmp,"cmp, $0x1,%r9b",1,0,0.243428,81.69934640522875,16.99346405228758
406590,rsp,683567,6283,crash,<_ZN6miniFE15find_row_for_idIiEET_S1_RKSt3mapIS1_S1_St4lessIS1_ESaISt4pairIKS1_S1_EEE>,nd_row_for_idIiEET_S1_RKSt3map,nd_row_for_idIiEET_S1_RKSt3map,0,1,0.245328,81.81818181818181,16.883116883116884
413770,rflags,712397,8568,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,test,"test, %r10b,%r10b",1,0,0.256007,81.93548387096774,16.774193548387096
413786,rflags,716266,554,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,test,"test, %esi,%esi",1,0,0.25744,82.05128205128206,16.666666666666668
413508,r9,733307,5802,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,shr,"shr, $0x1f,%r9d",1,0,0.263752,82.1656050955414,16.56050955414013
4134cf,rax,781736,7920,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,shr,"shr, $0x1f,%eax",1,0,0.28169,82.27848101265823,16.455696202531644
413580,rdx,793213,14868,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,add,"add, $0x1,%edx",1,0,0.285941,82.38993710691824,16.352201257861637
413557,rflags,798320,7598,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,test,"test, %r10b,%r10b",1,0,0.287833,82.5,16.25
4137c8,rflags,827611,5471,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,cmp,"cmp, %edi,0x64(%rsp)",1,0,0.298683,82.6086956521739,16.149068322981368
41373b,rflags,868541,8018,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,test,"test, %r9b,%r9b",1,0,0.313843,82.71604938271605,16.049382716049383
40659b,rdx,881122,11027,crash,<_ZN6miniFE15find_row_for_idIiEET_S1_RKSt3mapIS1_S1_St4lessIS1_ESaISt4pairIKS1_S1_EEE>,mov,"mov, 0x10(%rsi),%rdx",0,1,0.318504,82.82208588957056,15.950920245398773
413527,rflags,896557,789,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,cmp,"cmp, 0x48(%rsp),%ebx",1,0,0.324221,82.3170731707317,15.853658536585366
406605,rbp,915506,14626,crash,<_ZN6miniFE15find_row_for_idIiEET_S1_RKSt3mapIS1_S1_St4lessIS1_ESaISt4pairIKS1_S1_EEE>,pop,"pop, %rbp",0,1,0.33124,81.81818181818181,16.363636363636363
4137b0,rflags,922149,10592,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,cmp,"cmp, %ebx,0x60(%rsp)",1,0,0.3337,81.92771084337349,16.265060240963855
41350c,rflags,952690,13461,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,test,"test, %r9b,%r9b",1,0,0.345013,82.03592814371258,16.167664670658684
41378e,rflags,975948,2108,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,cmp,"cmp, %esi,0x64(%rsp)",1,0,0.353628,82.14285714285714,16.071428571428573
41358d,rflags,1026003,6258,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,cmp,"cmp, $0x2,%edx",1,0,0.372168,82.24852071005917,15.976331360946746
413589,rdi,1033140,11471,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,add,"add, %ebx,%edi",1,0,0.374812,82.3529411764706,15.882352941176471
4135a0,r14,1070337,12075,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,add,"add, %ebp,%r14d",1,0,0.38859,81.87134502923976,16.374269005847953
413589,rdi,1078380,374,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,add,"add, %ebx,%edi",1,0,0.391569,81.97674418604652,16.27906976744186
413797,rflags,1094406,10107,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,cmpb,"cmpb, $0x1,0x77(%rsp)",1,0,0.397505,82.08092485549133,16.184971098265898
413589,rdi,1097995,9086,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,add,"add, %ebx,%edi",1,0,0.398835,82.183908045977,16.091954022988507
413583,rax,1104515,13590,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,add,"add, $0x1,%eax",1,0,0.40125,82.28571428571429,16.0
4137c0,rflags,1138561,2438,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,test,"test, %edi,%edi",1,0,0.413861,82.38636363636364,15.909090909090908
413770,rflags,1247321,6729,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,test,"test, %r10b,%r10b",1,0,0.454146,82.48587570621469,15.819209039548022
413531,rflags,1260454,5402,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,cmpb,"cmpb, $0x0,0x2c(%rsp)",1,0,0.459011,82.58426966292134,15.730337078651685
413527,rflags,1265145,8362,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,cmp,"cmp, 0x48(%rsp),%ebx",1,0,0.460748,82.68156424581005,15.64245810055866
4137d1,rflags,1271784,1795,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,cmpb,"cmpb, $0x1,0x77(%rsp)",1,0,0.463207,82.77777777777777,15.555555555555555
413779,rflags,1311218,813,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,cmp,"cmp, %ecx,0x40(%rsp)",1,0,0.477814,82.87292817679558,15.469613259668508
4135a0,r14,1407017,2998,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,add,"add, %ebp,%r14d",1,0,0.513299,82.96703296703296,15.384615384615385
413786,rflags,1423339,6498,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,test,"test, %esi,%esi",1,0,0.519344,83.06010928961749,15.300546448087431
4137c0,rflags,1437679,14110,crash,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,test,"test, %edi,%edi",0,1,0.524656,82.6086956521739,15.76086956521739
413520,rflags,1473482,14467,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,cmp,"cmp, %eax,%r15d",1,0,0.537918,82.70270270270271,15.675675675675675
4137b6,rflags,1482607,3763,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,cmp,"cmp, %ecx,0x40(%rsp)",1,0,0.541298,82.79569892473118,15.591397849462366
406597,rbp,1527892,8148,crash,<_ZN6miniFE15find_row_for_idIiEET_S1_RKSt3mapIS1_S1_St4lessIS1_ESaISt4pairIKS1_S1_EEE>,mov,"mov, %rsi,%rbp",0,1,0.558072,82.88770053475936,15.508021390374331
4065a4,rflags,1536022,6994,masked,<_ZN6miniFE15find_row_for_idIiEET_S1_RKSt3mapIS1_S1_St4lessIS1_ESaISt4pairIKS1_S1_EEE>,test,"test, %rdx,%rdx",1,0,0.561083,82.97872340425532,15.425531914893616
413466,r14,1537417,6814,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,mov,"mov, 0x88(%rsp),%r14d",1,0,0.5616,83.06878306878306,15.343915343915343
4137d1,rflags,1537921,7914,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,cmpb,"cmpb, $0x1,0x77(%rsp)",1,0,0.561786,82.63157894736842,15.789473684210526
413572,r9,1545141,12535,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,setg,"setg, %r9b",1,0,0.564461,82.19895287958116,16.230366492146597
4134e8,rdx,1591214,8400,sdc,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,mov,"mov, $0xffffffff,%edx",0,0,0.581526,82.29166666666667,16.145833333333332
413557,rflags,1596793,1943,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,test,"test, %r10b,%r10b",1,0,0.583593,82.38341968911917,16.06217616580311
4135a0,r14,1609416,7840,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,add,"add, %ebp,%r14d",1,0,0.588269,82.47422680412372,15.97938144329897
40659f,rbx,1654047,8896,masked,<_ZN6miniFE15find_row_for_idIiEET_S1_RKSt3mapIS1_S1_St4lessIS1_ESaISt4pairIKS1_S1_EEE>,mov,"mov, %edi,%ebx",1,0,0.6048,82.56410256410257,15.897435897435898
413562,rflags,1771414,560,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,cmp,"cmp, %ecx,0x40(%rsp)",1,0,0.648274,82.14285714285714,16.3265306122449
4137b6,rflags,1793374,1277,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,cmp,"cmp, %ecx,0x40(%rsp)",1,0,0.656408,81.7258883248731,16.751269035532996
41358b,rsi,1800660,4896,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,add,"add, %ebx,%esi",1,0,0.659107,81.31313131313131,17.171717171717173
413736,rflags,1804284,6472,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,test,"test, %r10b,%r10b",1,0,0.660449,81.4070351758794,17.08542713567839
41356d,rflags,1816774,3166,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,cmp,"cmp, %r8d,0x64(%rsp)",1,0,0.665075,81.0,17.5
413568,rflags,1845098,8541,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,test,"test, %r8d,%r8d",1,0,0.675567,81.09452736318408,17.412935323383085
41378e,rflags,1874647,8955,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,cmp,"cmp, %esi,0x64(%rsp)",1,0,0.686512,81.09452736318408,17.412935323383085
4133d2,rdi,1884475,5112,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,mov,"mov, $0xffffffff,%edi",1,0,0.690152,81.09452736318408,17.412935323383085
413586,r8,1888040,8182,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,add,"add, %ebx,%r8d",1,0,0.691473,81.59203980099502,16.915422885572138
41378e,rflags,1926486,3100,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,cmp,"cmp, %esi,0x64(%rsp)",1,0,0.705714,81.59203980099502,16.915422885572138
4135a3,rcx,2010425,6355,masked,<_ZN6miniFE25generate_matrix_structureINS_9CSRMatrixIdiiEEEEiRKNS_23simple_mesh_descriptionINT_17GlobalOrdinalTypeEEERS4_>,add,"add, $0x1,%ecx",1,0,0.736805,82.08955223880596,16.417910447761194
