IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%
400f19,rbx,108670782,2470,crash,<alloc_1d_dbl>,test,"test, %rax,%rax",0,1,53.055579,60.19900497512438,39.80099502487562
400ff5,rdx,108785501,1544,masked,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",1,0,53.111604,60.19900497512438,39.80099502487562
400cbe,xmm0,108908795,2261,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r9,%rax,8),%rdx",1,0,53.171817,60.19900497512438,39.80099502487562
400ff1,rbp,108912346,482,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,53.173551,59.701492537313435,40.298507462686565
4011fc,rflags,108913655,1904,masked,<bpnn_free>,mov,"mov, (%rax,%rbp,8),%rdi",1,0,53.17419,59.20398009950249,40.79601990049751
4012e7,xmm0,108978434,130,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,53.205826,59.20398009950249,40.79601990049751
400fe0,rflags,109318431,1527,crash,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",0,1,53.371869,59.20398009950249,40.79601990049751
400ff8,rcx,109350464,2903,crash,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",0,1,53.387513,59.20398009950249,40.79601990049751
4012eb,rax,109383825,1260,crash,<bpnn_create>,cmp,"cmp, %ecx,%ebx",0,1,53.403805,59.701492537313435,40.298507462686565
400d20,rbx,109394845,514,masked,<bpnn_layerforward._omp_fn.0>,ard._omp_fn.0>:,ard._omp_fn.0>:,1,0,53.409187,59.701492537313435,40.298507462686565
4012eb,xmm0,109488953,831,masked,<bpnn_create>,cmp,"cmp, %ecx,%ebx",1,0,53.455146,59.701492537313435,40.298507462686565
400fe8,xmm0,109507301,3282,masked,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",1,0,53.464107,59.701492537313435,40.298507462686565
400fe4,rbp,109668804,305,masked,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",1,0,53.54298,59.701492537313435,40.298507462686565
400f21,rax,109697276,1883,masked,<alloc_1d_dbl>,mov,"mov, %rbx,%rax",1,0,53.556884,60.19900497512438,39.80099502487562
400ff1,rax,109735086,115,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,53.57535,60.69651741293532,39.30348258706468
400d98,rbx,109754018,2850,crash,<bpnn_layerforward._omp_fn.0>,mov,"mov, (%r8,%rax,8),%rdx",0,1,53.584595,61.19402985074627,38.80597014925373
400fe4,rflags,109809624,3131,crash,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",0,1,53.611751,61.691542288557216,38.308457711442784
400cbb,xmm0,110002895,3248,crash,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rdx",0,1,53.706139,61.691542288557216,38.308457711442784
400ff8,rcx,110008351,2259,masked,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",1,0,53.708803,61.19402985074627,38.80597014925373
400cc5,xmm0,110034974,2705,crash,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r8,%rax,8),%rcx",0,1,53.721805,61.19402985074627,38.80597014925373
4012eb,rcx,110067080,2974,crash,<bpnn_create>,cmp,"cmp, %ecx,%ebx",0,1,53.737484,61.19402985074627,38.80597014925373
400cc2,xmm0,110144869,2234,crash,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rcx",0,1,53.775474,61.19402985074627,38.80597014925373
4012eb,rcx,110217597,2949,crash,<bpnn_create>,cmp,"cmp, %ecx,%ebx",0,1,53.810992,61.19402985074627,38.80597014925373
400daa,xmm0,110283227,1306,crash,<bpnn_layerforward._omp_fn.0>,cmp,"cmp, %eax,%ecx",0,1,53.843043,60.69651741293532,39.30348258706468
400ccc,xmm0,110321912,726,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",1,0,53.861936,61.19402985074627,38.80597014925373
4012e7,rax,110355867,1038,crash,<bpnn_create>,add,"add, $0x1,%rcx",0,1,53.878518,61.19402985074627,38.80597014925373
4012d4,rdi,110404966,3002,masked,<bpnn_create>,mov,"mov, (%rax,%r8,8),%rdx",1,0,53.902497,61.691542288557216,38.308457711442784
400fd0,xmm0,110448226,617,masked,<bpnn_randomize_weights>,test,"test, %r12d,%r12d",1,0,53.923623,61.19402985074627,38.80597014925373
400fe4,rax,110796736,2818,crash,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",0,1,54.093824,61.19402985074627,38.80597014925373
400ff5,xmm0,110819121,2465,crash,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",0,1,54.104756,61.691542288557216,38.308457711442784
400ff5,rdx,110905261,3199,masked,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",1,0,54.146824,61.691542288557216,38.308457711442784
400ff8,rax,110913674,338,masked,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",1,0,54.150933,61.691542288557216,38.308457711442784
401007,rdx,111021600,269,masked,<bpnn_randomize_weights>,add,"add, $0x1,%r14",1,0,54.20364,61.691542288557216,38.308457711442784
400fe8,xmm0,111021600,269,crash,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",0,1,54.20364,62.18905472636816,37.81094527363184
4012eb,rbp,111063266,69,crash,<bpnn_create>,cmp,"cmp, %ecx,%ebx",0,1,54.223989,61.691542288557216,38.308457711442784
400ccc,rflags,111130205,2592,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",1,0,54.256679,61.691542288557216,38.308457711442784
400f24,xmm0,111240406,566,masked,<alloc_1d_dbl>,pop,"pop, %rbx",1,0,54.310498,61.19402985074627,38.80597014925373
400ccc,xmm0,111283115,611,crash,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",0,1,54.331355,61.691542288557216,38.308457711442784
400fd0,rflags,111299294,832,masked,<bpnn_randomize_weights>,test,"test, %r12d,%r12d",1,0,54.339257,61.19402985074627,38.80597014925373
400ccc,xmm0,111461830,2796,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",1,0,54.418634,60.69651741293532,39.30348258706468
400cc5,xmm0,111523745,475,crash,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r8,%rax,8),%rcx",0,1,54.448871,60.69651741293532,39.30348258706468
400ce8,xmm0,111601646,3271,masked,<bpnn_adjust_weights._omp_fn.1>,addsd,"addsd, %xmm1,%xmm0",1,0,54.486915,61.19402985074627,38.80597014925373
400fe8,rbx,111675571,1591,masked,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",1,0,54.523018,61.691542288557216,38.308457711442784
400fe0,rflags,111675571,1591,masked,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",1,0,54.523018,61.691542288557216,38.308457711442784
400da6,rax,111748989,1106,masked,<bpnn_layerforward._omp_fn.0>,add,"add, $0x1,%rax",1,0,54.558873,62.18905472636816,37.81094527363184
4012ef,rbp,111773290,1567,masked,<bpnn_create>,add,"add, $0x1,%r8",1,0,54.570741,61.691542288557216,38.308457711442784
400fe0,rflags,111790078,1410,masked,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",1,0,54.578939,61.691542288557216,38.308457711442784
400ff8,rax,111868634,2256,masked,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",1,0,54.617303,62.18905472636816,37.81094527363184
400f19,rdx,111924949,500,crash,<alloc_1d_dbl>,test,"test, %rax,%rax",0,1,54.644806,62.18905472636816,37.81094527363184
4012d4,rdx,111954867,271,crash,<bpnn_create>,mov,"mov, (%rax,%r8,8),%rdx",0,1,54.659417,62.18905472636816,37.81094527363184
400f11,rax,111976780,2935,masked,<alloc_1d_dbl>,shl,"shl, $0x2,%edi",1,0,54.670118,62.18905472636816,37.81094527363184
400da6,rcx,111976780,2935,masked,<bpnn_layerforward._omp_fn.0>,add,"add, $0x1,%rax",1,0,54.670118,62.6865671641791,37.3134328358209
400cc9,xmm0,111996796,2971,masked,<bpnn_adjust_weights._omp_fn.1>,cvtps2pd,"cvtps2pd, %xmm0,%xmm0",1,0,54.679894,62.6865671641791,37.3134328358209
40100b,rdx,112041667,442,masked,<bpnn_randomize_weights>,cmp,"cmp, %r14d,%r13d",1,0,54.701807,63.18407960199005,36.81592039800995
400cc2,xmm0,112199064,3220,masked,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rcx",1,0,54.778674,63.18407960199005,36.81592039800995
4012d0,rflags,112254758,2488,masked,<bpnn_create>,test,"test, %ebx,%ebx",1,0,54.805874,63.18407960199005,36.81592039800995
400fe4,rdx,112284606,1944,masked,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",1,0,54.82045,63.18407960199005,36.81592039800995
400cbe,rdx,112299635,2442,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r9,%rax,8),%rdx",1,0,54.82779,63.681592039801,36.318407960199
400ccc,xmm0,112321862,367,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",1,0,54.838645,64.17910447761194,35.82089552238806
400ff8,rax,112339739,2292,masked,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",1,0,54.847375,64.67661691542288,35.32338308457712
400ce4,rax,112462214,1607,crash,<bpnn_adjust_weights._omp_fn.1>,mulsd,"mulsd, %xmm2,%xmm1",0,1,54.907188,64.67661691542288,35.32338308457712
400fe0,rflags,112463901,884,crash,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",0,1,54.908012,64.17910447761194,35.82089552238806
4012e7,rax,112463901,884,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,54.908012,63.681592039801,36.318407960199
400f78,rflags,112542108,2365,crash,<alloc_2d_dbl>,xor,"xor, %eax,%eax",0,1,54.946206,63.681592039801,36.318407960199
400fe8,rbp,112681332,2543,masked,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",1,0,55.014198,63.18407960199005,36.81592039800995
400daa,rcx,112739389,2218,masked,<bpnn_layerforward._omp_fn.0>,cmp,"cmp, %eax,%ecx",1,0,55.042551,63.18407960199005,36.81592039800995
4011f8,rax,112782032,995,crash,<bpnn_free>,mov,"mov, 0x40(%rbx),%rax",0,1,55.063377,63.681592039801,36.318407960199
400cbb,xmm0,112782032,995,crash,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rdx",0,1,55.063377,63.681592039801,36.318407960199
400fe4,xmm0,112933746,2803,crash,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",0,1,55.137469,64.17910447761194,35.82089552238806
400ff1,rcx,112990514,3093,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,55.165192,64.17910447761194,35.82089552238806
400fd0,rdx,112992680,2012,masked,<bpnn_randomize_weights>,test,"test, %r12d,%r12d",1,0,55.16625,64.17910447761194,35.82089552238806
400cbb,rflags,113060133,794,masked,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rdx",1,0,55.199192,63.681592039801,36.318407960199
400ff1,xmm0,113060133,794,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,55.199192,64.17910447761194,35.82089552238806
4012eb,rdx,113157018,1051,masked,<bpnn_create>,cmp,"cmp, %ecx,%ebx",1,0,55.246507,64.17910447761194,35.82089552238806
400ff1,xmm1,113157018,1051,crash,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",0,1,55.246507,64.17910447761194,35.82089552238806
400da6,rdx,113469844,2472,masked,<bpnn_layerforward._omp_fn.0>,add,"add, $0x1,%rax",1,0,55.399281,64.67661691542288,35.32338308457712
400ccc,rax,113503822,1726,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",1,0,55.415875,64.67661691542288,35.32338308457712
4012eb,rbx,113565299,2217,crash,<bpnn_create>,cmp,"cmp, %ecx,%ebx",0,1,55.445898,64.67661691542288,35.32338308457712
400fe0,rbx,113740107,3142,masked,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",1,0,55.531269,64.17910447761194,35.82089552238806
400cbb,rflags,113740107,3142,crash,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rdx",0,1,55.531269,63.681592039801,36.318407960199
400f7a,rax,113783973,20,masked,<alloc_2d_dbl>,mov,"mov, %ebp,%edi",1,0,55.552691,63.681592039801,36.318407960199
400ff8,rflags,113783973,20,crash,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",0,1,55.552691,63.681592039801,36.318407960199
400fe4,rax,113870405,939,masked,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",1,0,55.594902,63.681592039801,36.318407960199
400cc2,rcx,113874808,160,masked,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rcx",1,0,55.597052,63.681592039801,36.318407960199
400cf4,rcx,113879816,1560,masked,<bpnn_adjust_weights._omp_fn.1>,cvtpd2ps,"cvtpd2ps, %xmm0,%xmm0",1,0,55.599498,63.681592039801,36.318407960199
400f19,xmm0,113879816,1560,crash,<alloc_1d_dbl>,test,"test, %rax,%rax",0,1,55.599498,63.681592039801,36.318407960199
400ff1,rbp,113879816,1560,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,55.599498,63.681592039801,36.318407960199
400d98,rdx,113894317,1,masked,<bpnn_layerforward._omp_fn.0>,mov,"mov, (%r8,%rax,8),%rdx",1,0,55.60658,63.18407960199005,36.81592039800995
4011fc,rflags,113940002,683,crash,<bpnn_free>,mov,"mov, (%rax,%rbp,8),%rdi",0,1,55.628891,63.18407960199005,36.81592039800995
400ff8,rcx,113982294,768,masked,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",1,0,55.649545,62.6865671641791,37.3134328358209
400cc2,rdx,114000986,2103,masked,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rcx",1,0,55.658673,62.18905472636816,37.81094527363184
4012eb,rax,114100193,2223,masked,<bpnn_create>,cmp,"cmp, %ecx,%ebx",1,0,55.707123,62.6865671641791,37.3134328358209
400fe4,rbp,114600367,979,crash,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",0,1,55.951391,62.6865671641791,37.3134328358209
400cbb,rflags,114600367,979,masked,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rdx",1,0,55.951391,62.6865671641791,37.3134328358209
401d51,rcx,114606818,3255,masked,<load>,mulss,"mulss, 0x337(%rip),%xmm0",1,0,55.954541,62.6865671641791,37.3134328358209
4012e7,xmm0,114802435,416,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,56.050074,62.18905472636816,37.81094527363184
400fe4,xmm0,114802435,416,masked,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",1,0,56.050074,61.691542288557216,38.308457711442784
4012e7,rax,114896406,2789,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,56.095967,62.18905472636816,37.81094527363184
400fe4,rax,114935532,3007,crash,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",0,1,56.115074,62.18905472636816,37.81094527363184
400cbb,rcx,114938149,1682,crash,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rdx",0,1,56.116353,62.18905472636816,37.81094527363184
400da6,rbp,114958609,728,masked,<bpnn_layerforward._omp_fn.0>,add,"add, $0x1,%rax",1,0,56.126345,62.18905472636816,37.81094527363184
400cbe,rdx,114958609,728,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r9,%rax,8),%rdx",1,0,56.126345,62.6865671641791,37.3134328358209
400daa,rbp,114972121,1171,masked,<bpnn_layerforward._omp_fn.0>,cmp,"cmp, %eax,%ecx",1,0,56.132943,62.6865671641791,37.3134328358209
4012e7,xmm0,115063783,274,crash,<bpnn_create>,add,"add, $0x1,%rcx",0,1,56.177708,62.18905472636816,37.81094527363184
400da6,rax,115063783,274,crash,<bpnn_layerforward._omp_fn.0>,add,"add, $0x1,%rax",0,1,56.177708,61.691542288557216,38.308457711442784
400cbe,xmm0,115126085,249,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r9,%rax,8),%rdx",1,0,56.208134,61.691542288557216,38.308457711442784
400fe0,rflags,115162910,804,masked,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",1,0,56.226118,61.19402985074627,38.80597014925373
4012eb,rflags,115459735,2077,masked,<bpnn_create>,cmp,"cmp, %ecx,%ebx",1,0,56.371078,61.691542288557216,38.308457711442784
400ff8,rflags,115460972,64,masked,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",1,0,56.371682,62.18905472636816,37.81094527363184
400fe4,rax,115498653,2788,crash,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",0,1,56.390084,62.6865671641791,37.3134328358209
400ff5,rax,115763871,1372,masked,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",1,0,56.519608,62.6865671641791,37.3134328358209
400ff5,rflags,115768114,2381,masked,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",1,0,56.52168,62.18905472636816,37.81094527363184
400fe4,rdx,115902530,1606,masked,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",1,0,56.587324,61.691542288557216,38.308457711442784
400fe0,rbx,115932946,2372,masked,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",1,0,56.602178,61.19402985074627,38.80597014925373
400fe0,rbx,116090284,2859,masked,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",1,0,56.679017,61.19402985074627,38.80597014925373
400cf8,rflags,116145314,1886,masked,<bpnn_adjust_weights._omp_fn.1>,addss,"addss, %xmm0,%xmm1",1,0,56.705892,61.19402985074627,38.80597014925373
400ff1,xmm0,116164155,405,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,56.715093,61.691542288557216,38.308457711442784
401216,rcx,116289056,332,masked,<bpnn_free>,cmp,"cmp, %ebp,%r13d",1,0,56.776091,62.18905472636816,37.81094527363184
400cc5,xmm0,116311053,1272,crash,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r8,%rax,8),%rcx",0,1,56.786833,62.18905472636816,37.81094527363184
400f19,rdx,116640436,1964,masked,<alloc_1d_dbl>,test,"test, %rax,%rax",1,0,56.947693,61.691542288557216,38.308457711442784
400ce8,rdx,116643387,3186,masked,<bpnn_adjust_weights._omp_fn.1>,addsd,"addsd, %xmm1,%xmm0",1,0,56.949134,61.691542288557216,38.308457711442784
400fe4,xmm0,116780958,1238,masked,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",1,0,57.016319,62.18905472636816,37.81094527363184
400fe4,rflags,116826724,1262,crash,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",0,1,57.03867,62.18905472636816,37.81094527363184
400f24,rax,116826724,1262,crash,<alloc_1d_dbl>,pop,"pop, %rbx",0,1,57.03867,62.6865671641791,37.3134328358209
400ff8,xmm1,116826724,1262,masked,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",1,0,57.03867,63.18407960199005,36.81592039800995
400cd0,rflags,116836473,600,masked,<bpnn_adjust_weights._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,57.043431,63.18407960199005,36.81592039800995
400cb0,rbx,116985362,1946,masked,<bpnn_adjust_weights._omp_fn.1>,movss,"movss, (%r11),%xmm0",1,0,57.116143,63.681592039801,36.318407960199
400ff8,xmm0,117095206,1646,crash,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",0,1,57.169787,63.681592039801,36.318407960199
400ff8,rdx,117096070,1967,masked,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",1,0,57.170209,63.18407960199005,36.81592039800995
400cbb,rcx,117163768,2155,masked,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rdx",1,0,57.203271,63.681592039801,36.318407960199
400cb5,rflags,117163768,2155,masked,<bpnn_adjust_weights._omp_fn.1>,movss,"movss, (%r10,%rax,4),%xmm1",1,0,57.203271,63.681592039801,36.318407960199
400dac,rdx,117176350,1582,crash,<bpnn_layerforward._omp_fn.0>,addss,"addss, %xmm0,%xmm1",0,1,57.209415,63.681592039801,36.318407960199
4012d0,rbx,117226086,1053,masked,<bpnn_create>,test,"test, %ebx,%ebx",1,0,57.233705,63.681592039801,36.318407960199
400d98,xmm0,117289020,258,masked,<bpnn_layerforward._omp_fn.0>,mov,"mov, (%r8,%rax,8),%rdx",1,0,57.26444,63.681592039801,36.318407960199
401d4d,rcx,117289020,258,crash,<load>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",0,1,57.26444,63.681592039801,36.318407960199
400cf0,rax,117289020,258,crash,<bpnn_adjust_weights._omp_fn.1>,unpcklpd,"unpcklpd, %xmm0,%xmm0",0,1,57.26444,64.17910447761194,35.82089552238806
400daa,xmm0,117311663,1491,crash,<bpnn_layerforward._omp_fn.0>,cmp,"cmp, %eax,%ecx",0,1,57.275498,63.681592039801,36.318407960199
401d64,rax,117399291,959,masked,<load>,cmp,"cmp, %ebx,%ebp",1,0,57.318292,63.18407960199005,36.81592039800995
400cbb,xmm0,117556616,1913,crash,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rdx",0,1,57.395125,63.18407960199005,36.81592039800995
400cc5,rax,117556616,1913,crash,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r8,%rax,8),%rcx",0,1,57.395125,62.6865671641791,37.3134328358209
400ff8,xmm1,117708009,2857,masked,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",1,0,57.46906,62.6865671641791,37.3134328358209
400ff1,rax,117763995,1474,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,57.496402,62.6865671641791,37.3134328358209
400cd0,xmm1,117763995,1474,masked,<bpnn_adjust_weights._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,57.496402,62.6865671641791,37.3134328358209
400ff1,rax,117794285,1394,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,57.511194,62.6865671641791,37.3134328358209
400ccc,rbp,117805334,563,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",1,0,57.51659,62.6865671641791,37.3134328358209
400cd5,rflags,117849319,256,crash,<bpnn_adjust_weights._omp_fn.1>,mulsd,"mulsd, %xmm2,%xmm0",0,1,57.538071,62.18905472636816,37.81094527363184
400d98,rflags,117910532,3208,crash,<bpnn_layerforward._omp_fn.0>,mov,"mov, (%r8,%rax,8),%rdx",0,1,57.567966,62.18905472636816,37.81094527363184
400cd0,rflags,117933862,921,masked,<bpnn_adjust_weights._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,57.579359,61.691542288557216,38.308457711442784
400ccc,rbp,117934606,329,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",1,0,57.579722,61.19402985074627,38.80597014925373
400cbb,rbp,117995423,1370,masked,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rdx",1,0,57.609423,61.691542288557216,38.308457711442784
400f89,rax,118002984,371,crash,<alloc_2d_dbl>,cmp,"cmp, %r12,%rbx",0,1,57.613116,62.18905472636816,37.81094527363184
400fe0,rax,118006614,2419,masked,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",1,0,57.614889,62.18905472636816,37.81094527363184
400f19,rcx,118072152,2229,masked,<alloc_1d_dbl>,test,"test, %rax,%rax",1,0,57.646895,62.18905472636816,37.81094527363184
400daa,rax,118074077,1709,masked,<bpnn_layerforward._omp_fn.0>,cmp,"cmp, %eax,%ecx",1,0,57.647835,62.18905472636816,37.81094527363184
400f78,rax,118145197,72,crash,<alloc_2d_dbl>,xor,"xor, %eax,%eax",0,1,57.682568,61.691542288557216,38.308457711442784
400fd0,rflags,118221135,151,crash,<bpnn_randomize_weights>,test,"test, %r12d,%r12d",0,1,57.719654,61.19402985074627,38.80597014925373
400f24,xmm0,118233161,1973,crash,<alloc_1d_dbl>,pop,"pop, %rbx",0,1,57.725527,60.69651741293532,39.30348258706468
400fe0,rax,118261491,2397,masked,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",1,0,57.739362,60.69651741293532,39.30348258706468
400ff8,rax,118545499,2888,masked,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",1,0,57.878062,60.69651741293532,39.30348258706468
400ff5,rdx,118548140,193,masked,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",1,0,57.879352,60.19900497512438,39.80099502487562
400ff5,rax,118576930,755,masked,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",1,0,57.893412,60.19900497512438,39.80099502487562
400cbe,xmm0,118589954,2409,crash,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r9,%rax,8),%rdx",0,1,57.899773,60.69651741293532,39.30348258706468
400cc2,rcx,118591858,2813,crash,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rcx",0,1,57.900702,61.19402985074627,38.80597014925373
400ccc,rax,118602114,2104,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",1,0,57.905711,61.19402985074627,38.80597014925373
400fe8,rflags,118602114,2104,crash,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",0,1,57.905711,61.691542288557216,38.308457711442784
401d64,rbx,118703419,1933,crash,<load>,cmp,"cmp, %ebx,%ebp",0,1,57.955185,61.19402985074627,38.80597014925373
400fe4,rflags,118703419,1933,masked,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",1,0,57.955185,60.69651741293532,39.30348258706468
401205,rflags,118703419,1933,crash,<bpnn_free>,mov,"mov, 0x50(%rbx),%rax",0,1,57.955185,60.69651741293532,39.30348258706468
4012d0,rcx,118720833,2799,masked,<bpnn_create>,test,"test, %ebx,%ebx",1,0,57.96369,61.19402985074627,38.80597014925373
401209,rsp,118720833,2799,masked,<bpnn_free>,mov,"mov, (%rax,%rbp,8),%rdi",1,0,57.96369,61.19402985074627,38.80597014925373
4012eb,rflags,118864266,2340,crash,<bpnn_create>,cmp,"cmp, %ecx,%ebx",0,1,58.033738,60.69651741293532,39.30348258706468
400ff1,xmm0,118997795,843,crash,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",0,1,58.098949,60.69651741293532,39.30348258706468
400da1,rflags,119010254,1129,masked,<bpnn_layerforward._omp_fn.0>,mulss,"mulss, (%rsi,%rax,4),%xmm0",1,0,58.105033,60.69651741293532,39.30348258706468
400cc5,rflags,119113003,2272,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r8,%rax,8),%rcx",1,0,58.155212,60.69651741293532,39.30348258706468
400daa,rcx,119141217,1987,masked,<bpnn_layerforward._omp_fn.0>,cmp,"cmp, %eax,%ecx",1,0,58.168991,60.69651741293532,39.30348258706468
400fe4,xmm1,119141217,1987,masked,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",1,0,58.168991,60.69651741293532,39.30348258706468
400ccc,rdx,119141217,1987,crash,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",0,1,58.168991,60.69651741293532,39.30348258706468
