IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Sdc,Dynamic Execution,Masked%,Crash%,Sdc%,Masked%+Sdc%
42bea3,rcx,1352511,16,masked,<HPL_lmul>,mov,"mov, %esi,%edi",1,0,0,0.0,34.65346534653465,6.930693069306931,58.415841584158414,93.06930693069307
42be58,rdi,2089841,305,sdc,<HPL_lmul>,shr,"shr, $0x10,%ecx",0,0,1,0.15235,34.31372549019608,6.862745098039215,58.8235294117647,93.13725490196079
42be8f,r8,3126307,412,sdc,<HPL_lmul>,mov,"mov, %ebx,%edi",0,0,1,0.36651,33.980582524271846,7.766990291262136,58.25242718446602,92.23300970873787
42becd,rdi,5439949,13,masked,<HPL_lmul>,mov,"mov, -0x38(%rsp,%rcx,4),%ebx",1,0,0,0.844565,33.65384615384615,7.6923076923076925,58.65384615384615,92.3076923076923
420b54,rbx,6705369,69,masked,<HPL_setran>,mov,"mov, 0xa33ddd(%rip),%r9d",1,0,0,1.106032,34.285714285714285,7.619047619047619,58.095238095238095,92.38095238095238
420a98,r8,10390280,381,masked,<HPL_rand>,movzwl,"movzwl, %dx,%ecx",1,0,0,1.867424,33.9622641509434,7.547169811320755,58.490566037735846,92.45283018867924
42be10,rflags,10506362,124,sdc,<HPL_ladd>,shl,"shl, $0x10,%ecx",0,0,1,1.89141,34.57943925233645,7.4766355140186915,57.94392523364486,92.5233644859813
42be8c,rsi,10702333,7,masked,<HPL_lmul>,mov,"mov, -0x4(%rax),%ebx",1,0,0,1.931902,34.25925925925926,7.407407407407407,58.333333333333336,92.5925925925926
420ab4,r8,10865388,375,masked,<HPL_rand>,mulsd,"mulsd, %xmm4,%xmm0",1,0,0,1.965593,33.944954128440365,7.339449541284404,58.71559633027523,92.66055045871559
42be09,rax,11101848,437,sdc,<HPL_ladd>,sub,"sub, %r9d,%r8d",0,0,1,2.014452,33.63636363636363,7.2727272727272725,59.09090909090909,92.72727272727273
42beb8,rdi,12711542,129,sdc,<HPL_lmul>,imul,"imul, %r11d,%ebx",0,0,1,2.347054,34.234234234234236,7.207207207207207,58.55855855855856,92.7927927927928
42bde6,rsi,13797534,468,sdc,<HPL_ladd>,add,"add, %edi,%r8d",0,0,1,2.571447,34.82142857142857,7.142857142857143,58.035714285714285,92.85714285714286
42be91,rflags,14101121,4,sdc,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",0,0,1,2.634175,34.51327433628319,7.964601769911504,57.52212389380531,92.03539823008849
42bddf,rdi,15595828,51,sdc,<HPL_ladd>,movzwl,"movzwl, %r10w,%edi",0,0,1,2.943018,34.21052631578947,7.894736842105263,57.89473684210526,92.10526315789474
420a9b,rcx,15711585,169,sdc,<HPL_rand>,shr,"shr, $0x10,%edx",0,0,1,2.966936,33.91304347826087,7.826086956521739,58.26086956521739,92.17391304347827
42be6d,rbx,18210057,272,sdc,<HPL_lmul>,movzwl,"movzwl, %r11w,%r9d",0,0,1,3.483182,33.62068965517241,7.758620689655173,58.62068965517241,92.24137931034483
42bea3,rdi,19902366,263,sdc,<HPL_lmul>,mov,"mov, %esi,%edi",0,0,1,3.832854,33.333333333333336,7.6923076923076925,58.97435897435897,92.3076923076923
42be24,rax,20253520,30,sdc,<HPL_ladd>,add,"add, %r11d,%r8d",0,0,1,3.905411,33.05084745762712,7.627118644067797,59.32203389830509,92.37288135593221
42bead,xmm1,20722887,284,sdc,<HPL_lmul>,test,"test, %ecx,%ecx",0,0,1,4.002394,32.773109243697476,7.563025210084033,59.66386554621849,92.43697478991596
42be09,rbx,20769784,42,masked,<HPL_ladd>,sub,"sub, %r9d,%r8d",1,0,0,4.012084,32.5,7.5,60.0,92.5
42be63,rdi,22555717,463,sdc,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",0,0,1,4.381102,33.05785123966942,7.43801652892562,59.50413223140496,92.56198347107438
42bead,rdi,23903969,239,masked,<HPL_lmul>,test,"test, %ecx,%ecx",1,0,0,4.659684,32.78688524590164,7.377049180327869,59.83606557377049,92.62295081967213
42bf00,rcx,24173459,214,sdc,<HPL_lmul>,cmp,"cmp, $0x4,%rcx",0,0,1,4.715367,32.520325203252035,7.317073170731708,60.16260162601626,92.6829268292683
420acc,rsi,25980440,446,masked,<HPL_rand>,mulsd,"mulsd, %xmm3,%xmm1",1,0,0,5.088733,33.064516129032256,7.258064516129032,59.67741935483871,92.74193548387096
420ad4,xmm1,26802318,60,sdc,<HPL_rand>,addsd,"addsd, %xmm2,%xmm1",0,0,1,5.258553,32.8,7.2,60.0,92.8
420b5b,rflags,26947754,111,crash,<HPL_setran>,mov,"mov, $0xe54938,%edi",0,1,0,5.288604,32.53968253968254,7.142857142857143,60.317460317460316,92.85714285714286
42becd,rsi,26994070,158,masked,<HPL_lmul>,mov,"mov, -0x38(%rsp,%rcx,4),%ebx",1,0,0,5.298174,32.28346456692913,7.086614173228346,60.62992125984252,92.91338582677166
42bec3,rax,27699443,425,masked,<HPL_lmul>,shr,"shr, $0x10,%ebx",1,0,0,5.443921,32.8125,7.03125,60.15625,92.96875
42be4a,rdi,31383707,168,sdc,<HPL_lmul>,mov,"mov, (%rdi),%r11d",0,0,1,6.205181,32.55813953488372,7.751937984496124,59.689922480620154,92.24806201550388
42be71,rsi,31474384,440,sdc,<HPL_lmul>,imul,"imul, %eax,%r8d",0,0,1,6.223917,32.30769230769231,7.6923076923076925,60.0,92.3076923076923
42bef8,rsi,38125188,57,crash,<HPL_lmul>,add,"add, $0x1,%rcx",0,1,0,7.598136,32.06106870229008,7.633587786259542,60.30534351145038,92.36641221374046
42bef3,rsi,38295462,78,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,7.633319,32.57575757575758,7.575757575757576,59.84848484848485,92.42424242424242
42bef3,rbx,38497004,476,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,7.674962,32.330827067669176,7.518796992481203,60.150375939849624,92.4812030075188
42becd,rcx,39281753,123,sdc,<HPL_lmul>,mov,"mov, -0x38(%rsp,%rcx,4),%ebx",0,0,1,7.83711,32.08955223880597,7.462686567164179,60.44776119402985,92.53731343283582
420ad0,xmm0,40759991,103,masked,<HPL_rand>,mulsd,"mulsd, %xmm0,%xmm1",1,0,0,8.142551,31.85185185185185,7.407407407407407,60.74074074074074,92.5925925925926
42be5b,rsi,42083592,326,sdc,<HPL_lmul>,movzwl,"movzwl, %r8w,%r10d",0,0,1,8.416039,31.61764705882353,7.352941176470588,61.029411764705884,92.6470588235294
420b5b,rsi,43634711,219,sdc,<HPL_setran>,mov,"mov, $0xe54938,%edi",0,0,1,8.736538,31.386861313868614,7.299270072992701,61.31386861313869,92.7007299270073
42bed4,r10,45052177,293,masked,<HPL_lmul>,imul,"imul, %r10d,%ebx",1,0,0,9.029421,31.884057971014492,7.246376811594203,60.869565217391305,92.7536231884058
42be6a,rcx,45564467,358,masked,<HPL_lmul>,shr,"shr, $0x10,%ebx",1,0,0,9.135273,31.654676258992804,7.194244604316546,61.15107913669065,92.80575539568345
42be9d,None,46136675,309,sdc,<HPL_lmul>,imul,"imul, %r9d,%ebx",0,0,1,9.253505,31.428571428571427,7.142857142857143,61.42857142857143,92.85714285714286
42bdd0,rflags,46777302,430,sdc,<HPL_setran>,callq,"callq, 42bdd0, <HPL_ladd>",0,0,1,9.385874,31.914893617021278,7.092198581560283,60.99290780141844,92.90780141843972
42be63,xmm1,46968232,498,sdc,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",0,0,1,9.425325,31.690140845070424,7.042253521126761,61.267605633802816,92.95774647887323
42be16,r8,47559394,442,sdc,<HPL_ladd>,movzwl,"movzwl, %si,%r8d",0,0,1,9.547474,31.46853146853147,6.993006993006993,61.53846153846154,93.00699300699301
42bf27,rflags,48058162,424,sdc,<HPL_lmul>,or,"or, %r10d,%r8d",0,0,1,9.650531,31.25,7.638888888888889,61.111111111111114,92.36111111111111
42bed4,rsi,48628580,253,masked,<HPL_lmul>,imul,"imul, %r10d,%ebx",1,0,0,9.768394,31.03448275862069,7.586206896551724,61.37931034482759,92.41379310344827
42be98,rax,49654851,292,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,9.980447,30.82191780821918,7.534246575342466,61.64383561643836,92.46575342465754
42becd,rdi,50212690,456,sdc,<HPL_lmul>,mov,"mov, -0x38(%rsp,%rcx,4),%ebx",0,0,1,10.09571,30.612244897959183,7.482993197278912,61.904761904761905,92.51700680272108
42bdf8,rbx,50331577,252,sdc,<HPL_ladd>,shr,"shr, $0x10,%r9d",0,0,1,10.120275,31.08108108108108,7.4324324324324325,61.486486486486484,92.56756756756756
42befc,r8,51566143,188,crash,<HPL_lmul>,add,"add, $0x4,%rax",0,1,0,10.375366,31.543624161073826,7.382550335570469,61.07382550335571,92.61744966442953
42be9d,rsi,53269338,38,sdc,<HPL_lmul>,imul,"imul, %r9d,%ebx",0,0,1,10.727288,31.333333333333332,7.333333333333333,61.333333333333336,92.66666666666667
42be8a,r8,56841787,35,crash,<HPL_lmul>,xor,"xor, %ecx,%ecx",0,1,0,11.465444,31.125827814569536,7.28476821192053,61.58940397350993,92.71523178807946
42be5f,r10,56896915,61,sdc,<HPL_lmul>,shr,"shr, $0x10,%r8d",0,0,1,11.476834,31.57894736842105,7.2368421052631575,61.18421052631579,92.76315789473684
420abc,rflags,58563158,362,masked,<HPL_rand>,addsd,"addsd, %xmm0,%xmm1",1,0,0,11.821121,32.02614379084967,7.189542483660131,60.78431372549019,92.81045751633987
42bed1,rbx,59333116,432,sdc,<HPL_lmul>,movzwl,"movzwl, %si,%esi",0,0,1,11.980213,32.467532467532465,7.142857142857143,60.38961038961039,92.85714285714286
42be27,r8,59863608,246,masked,<HPL_ladd>,mov,"mov, %r8d,%esi",1,0,0,12.089826,32.25806451612903,7.096774193548387,60.645161290322584,92.90322580645162
42bee7,rcx,62035811,37,sdc,<HPL_lmul>,movzwl,"movzwl, -0x14(%rsp),%edi",0,0,1,12.538656,32.05128205128205,7.051282051282051,60.8974358974359,92.94871794871794
42bead,rflags,62188789,194,sdc,<HPL_lmul>,test,"test, %ecx,%ecx",0,0,1,12.570265,31.84713375796178,7.006369426751593,61.146496815286625,92.99363057324841
42bead,rflags,62712438,218,sdc,<HPL_lmul>,test,"test, %ecx,%ecx",0,0,1,12.678464,32.278481012658226,6.962025316455696,60.75949367088607,93.0379746835443
42be40,r9,62983193,247,crash,<HPL_lmul>,push,"push, %rbx",0,1,0,12.734408,32.075471698113205,6.918238993710692,61.0062893081761,93.08176100628931
420ac0,rdi,63173450,399,sdc,<HPL_rand>,movsd,"movsd, 0x7d1a20(%rip),%xmm0",0,0,1,12.77372,32.5,6.875,60.625,93.125
42be8f,rax,63802369,269,masked,<HPL_lmul>,mov,"mov, %ebx,%edi",1,0,0,12.90367,32.298136645962735,6.832298136645963,60.869565217391305,93.16770186335404
42bec3,rbx,63876958,470,sdc,<HPL_lmul>,shr,"shr, $0x10,%ebx",0,0,1,12.919082,32.71604938271605,6.790123456790123,60.49382716049383,93.20987654320987
42bef8,r11,64494996,396,sdc,<HPL_lmul>,add,"add, $0x1,%rcx",0,0,1,13.046784,32.515337423312886,6.748466257668712,60.736196319018404,93.25153374233129
42be8a,rsi,65967428,235,sdc,<HPL_lmul>,xor,"xor, %ecx,%ecx",0,0,1,13.351024,32.31707317073171,7.317073170731708,60.36585365853659,92.6829268292683
420ad0,r9,66169907,62,masked,<HPL_rand>,mulsd,"mulsd, %xmm0,%xmm1",1,0,0,13.392862,32.121212121212125,7.2727272727272725,60.60606060606061,92.72727272727273
420ae0,rcx,66622300,353,sdc,<HPL_rand>,mulsd,"mulsd, %xmm0,%xmm1",0,0,1,13.486337,32.53012048192771,7.228915662650603,60.24096385542169,92.7710843373494
42be8f,rdi,70731698,461,masked,<HPL_lmul>,mov,"mov, %ebx,%edi",1,0,0,14.335439,32.33532934131737,7.18562874251497,60.47904191616767,92.81437125748504
42bead,r9,71923902,445,sdc,<HPL_lmul>,test,"test, %ecx,%ecx",0,0,1,14.581778,32.142857142857146,7.142857142857143,60.714285714285715,92.85714285714286
42be7e,rflags,72021484,177,masked,<HPL_lmul>,shr,"shr, $0x10,%r11d",1,0,0,14.601941,31.952662721893493,7.100591715976331,60.946745562130175,92.89940828402366
42bedd,rsi,72897816,17,masked,<HPL_lmul>,shr,"shr, $0x10,%esi",1,0,0,14.783012,31.764705882352942,7.0588235294117645,61.1764705882353,92.94117647058823
42bf00,rdi,76676145,137,crash,<HPL_lmul>,cmp,"cmp, $0x4,%rcx",0,1,0,15.563708,31.57894736842105,7.017543859649122,61.40350877192982,92.98245614035088
42be71,None,76905150,206,sdc,<HPL_lmul>,imul,"imul, %eax,%r8d",0,0,1,15.611026,31.976744186046513,6.976744186046512,61.04651162790697,93.02325581395348
42bea8,rbx,76950469,71,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,15.62039,31.791907514450866,6.936416184971098,61.27167630057804,93.0635838150289
42bed1,rdi,77482856,59,masked,<HPL_lmul>,movzwl,"movzwl, %si,%esi",1,0,0,15.730394,31.60919540229885,6.896551724137931,61.49425287356322,93.10344827586206
42bf24,rbx,77665776,355,sdc,<HPL_lmul>,or,"or, %r9d,%r11d",0,0,1,15.76819,31.428571428571427,6.857142857142857,61.714285714285715,93.14285714285714
42bf00,rsi,77670172,312,sdc,<HPL_lmul>,cmp,"cmp, $0x4,%rcx",0,0,1,15.769098,31.818181818181817,6.818181818181818,61.36363636363637,93.18181818181819
420a9e,xmm0,77862310,173,masked,<HPL_rand>,cvtsi2sd,"cvtsi2sd, %edx,%xmm0",1,0,0,15.808798,32.20338983050848,6.779661016949152,61.016949152542374,93.22033898305085
42bed4,r8,78060094,378,masked,<HPL_lmul>,imul,"imul, %r10d,%ebx",1,0,0,15.849665,32.02247191011236,6.741573033707865,61.235955056179776,93.25842696629213
42be2e,rsi,78103058,258,masked,<HPL_ladd>,shr,"shr, $0x10,%esi",1,0,0,15.858543,32.402234636871505,6.70391061452514,60.89385474860335,93.29608938547486
42be27,xmm1,78559134,354,sdc,<HPL_ladd>,mov,"mov, %r8d,%esi",0,0,1,15.952779,32.22222222222222,6.666666666666667,61.111111111111114,93.33333333333333
420a90,rcx,81062432,427,sdc,<HPL_rand>,movsd,"movsd, 0x7d1a48(%rip),%xmm3",0,0,1,16.470022,32.04419889502763,7.18232044198895,60.773480662983424,92.81767955801105
42bead,rdx,82564497,155,masked,<HPL_lmul>,test,"test, %ecx,%ecx",1,0,0,16.780385,31.86813186813187,7.142857142857143,60.989010989010985,92.85714285714286
42bddb,rsp,83596749,275,sdc,<HPL_ladd>,movzwl,"movzwl, %cx,%r8d",0,0,1,16.993674,31.693989071038253,7.103825136612022,61.202185792349724,92.89617486338798
420a8c,rsp,83918504,294,masked,<HPL_rand>,mov,"mov, 0x4(%rsp),%eax",1,0,0,17.060156,31.52173913043478,7.065217391304348,61.41304347826087,92.93478260869566
42bed8,rdi,84084647,367,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,17.094486,31.35135135135135,7.027027027027027,61.62162162162162,92.97297297297297
42bde3,rcx,85935393,165,sdc,<HPL_ladd>,shr,"shr, $0x10,%ecx",0,0,1,17.476895,31.72043010752688,6.989247311827957,61.29032258064516,93.01075268817205
42be10,rbx,89883039,190,masked,<HPL_ladd>,shl,"shl, $0x10,%ecx",1,0,0,18.292575,31.550802139037433,6.951871657754011,61.49732620320856,93.04812834224599
42bdff,rsi,90094081,15,sdc,<HPL_ladd>,add,"add, %r9d,%r11d",0,0,1,18.336182,31.382978723404257,6.914893617021277,61.702127659574465,93.08510638297872
42be9d,rdi,90227738,341,sdc,<HPL_lmul>,imul,"imul, %r9d,%ebx",0,0,1,18.363799,31.746031746031747,6.878306878306878,61.37566137566137,93.12169312169313
42bddb,xmm3,90413270,376,sdc,<HPL_ladd>,movzwl,"movzwl, %cx,%r8d",0,0,1,18.402134,31.57894736842105,6.842105263157895,61.578947368421055,93.15789473684211
42bea8,rflags,90450441,198,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,18.409815,31.413612565445025,7.329842931937173,61.2565445026178,92.67015706806282
42bea1,rbx,90619939,157,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,18.444837,31.25,7.291666666666667,61.458333333333336,92.70833333333333
42bf20,rdi,92966443,330,sdc,<HPL_lmul>,shl,"shl, $0x10,%r10d",0,0,1,18.929682,31.088082901554404,7.253886010362694,61.6580310880829,92.74611398963731
42bed8,xmm4,93141945,133,masked,<HPL_lmul>,add,"add, %ebx,%esi",1,0,0,18.965945,30.927835051546392,7.216494845360825,61.855670103092784,92.78350515463917
42be91,rax,94924856,435,sdc,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",0,0,1,19.334338,31.28205128205128,7.17948717948718,61.53846153846154,92.82051282051282
42bed4,rcx,94941376,302,sdc,<HPL_lmul>,imul,"imul, %r10d,%ebx",0,0,1,19.337752,31.122448979591837,7.653061224489796,61.224489795918366,92.34693877551021
42bec8,None,95281378,43,sdc,<HPL_lmul>,cmp,"cmp, $0x1,%ecx",0,0,1,19.408005,30.96446700507614,7.614213197969543,61.421319796954315,92.38578680203045
42bef8,r10,95495265,136,crash,<HPL_lmul>,add,"add, $0x1,%rcx",0,1,0,19.452199,30.80808080808081,7.575757575757576,61.61616161616162,92.42424242424242
420ad4,rdi,95514639,451,masked,<HPL_rand>,addsd,"addsd, %xmm2,%xmm1",1,0,0,19.456202,30.65326633165829,7.5376884422110555,61.80904522613066,92.46231155778895
42be06,rflags,95690121,221,masked,<HPL_ladd>,mov,"mov, %r11d,%ecx",1,0,0,19.492461,30.5,7.5,62.0,92.5
42bdd0,rdi,97142801,338,sdc,<HPL_setran>,callq,"callq, 42bdd0, <HPL_ladd>",0,0,1,19.79262,30.34825870646766,7.462686567164179,62.18905472636816,92.53731343283582
420af0,rdi,97919692,91,sdc,<HPL_setran>,cmp,"cmp, $0x3,%edi",0,0,1,19.953145,30.34825870646766,7.462686567164179,62.18905472636816,92.53731343283582
42bef8,r11,97983886,223,crash,<HPL_lmul>,add,"add, $0x1,%rcx",0,1,0,19.966409,30.845771144278608,7.462686567164179,61.691542288557216,92.53731343283582
42bead,xmm4,97991214,197,sdc,<HPL_lmul>,test,"test, %ecx,%ecx",0,0,1,19.967923,30.845771144278608,7.462686567164179,61.691542288557216,92.53731343283582
420aa8,rflags,98397889,175,masked,<HPL_rand>,cvtsi2sd,"cvtsi2sd, %ecx,%xmm1",1,0,0,20.051952,30.34825870646766,7.462686567164179,62.18905472636816,92.53731343283582
42bebc,xmm12,100535446,8,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,20.493624,29.850746268656717,7.462686567164179,62.6865671641791,92.53731343283582
42be06,r9,100611844,185,masked,<HPL_ladd>,mov,"mov, %r11d,%ecx",1,0,0,20.509409,29.35323383084577,7.462686567164179,63.18407960199005,92.53731343283582
42bea1,rflags,101189167,286,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,20.628698,29.35323383084577,7.462686567164179,63.18407960199005,92.53731343283582
42beb8,rbx,104236905,33,sdc,<HPL_lmul>,imul,"imul, %r11d,%ebx",0,0,1,21.258436,28.855721393034827,7.462686567164179,63.681592039801,92.53731343283582
42be63,rbx,105556155,186,sdc,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",0,0,1,21.531025,28.35820895522388,7.462686567164179,64.17910447761194,92.53731343283582
420ad4,rsi,105793395,266,masked,<HPL_rand>,addsd,"addsd, %xmm2,%xmm1",1,0,0,21.580045,28.35820895522388,7.462686567164179,64.17910447761194,92.53731343283582
42be8c,r11,109075352,364,masked,<HPL_lmul>,mov,"mov, -0x4(%rax),%ebx",1,0,0,22.258177,28.35820895522388,7.462686567164179,64.17910447761194,92.53731343283582
42bef8,rdi,109237632,44,crash,<HPL_lmul>,add,"add, $0x1,%rcx",0,1,0,22.291708,28.35820895522388,7.462686567164179,64.17910447761194,92.53731343283582
42bf1c,xmm3,110001520,382,sdc,<HPL_lmul>,shl,"shl, $0x10,%r9d",0,0,1,22.449546,28.855721393034827,7.462686567164179,63.681592039801,92.53731343283582
42bdd0,rsi,110852334,184,sdc,<HPL_setran>,callq,"callq, 42bdd0, <HPL_ladd>",0,0,1,22.625345,29.35323383084577,7.462686567164179,63.18407960199005,92.53731343283582
42bea1,rbx,111604983,24,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,22.780861,29.35323383084577,7.462686567164179,63.18407960199005,92.53731343283582
42be94,rsi,111683242,120,sdc,<HPL_lmul>,mov,"mov, -0x30(%rsp,%rcx,4),%ebx",0,0,1,22.797031,29.850746268656717,7.462686567164179,62.6865671641791,92.53731343283582
42be8c,rflags,113676276,485,sdc,<HPL_lmul>,mov,"mov, -0x4(%rax),%ebx",0,0,1,23.208841,29.850746268656717,7.462686567164179,62.6865671641791,92.53731343283582
42be58,rbx,114854216,277,sdc,<HPL_lmul>,shr,"shr, $0x10,%ecx",0,0,1,23.452232,29.850746268656717,7.960199004975125,62.18905472636816,92.03980099502488
42bf24,r10,115283219,369,sdc,<HPL_lmul>,or,"or, %r9d,%r11d",0,0,1,23.540875,29.850746268656717,7.960199004975125,62.18905472636816,92.03980099502488
420b54,rsi,115444252,267,masked,<HPL_setran>,mov,"mov, 0xa33ddd(%rip),%r9d",1,0,0,23.574148,29.35323383084577,8.457711442786069,62.18905472636816,91.54228855721394
42bf31,rsi,115866280,22,sdc,<HPL_lmul>,pop,"pop, %rbx",0,0,1,23.661349,29.35323383084577,8.955223880597014,61.691542288557216,91.04477611940298
42bead,rsi,115969515,143,sdc,<HPL_lmul>,test,"test, %ecx,%ecx",0,0,1,23.68268,28.855721393034827,9.45273631840796,61.691542288557216,90.54726368159204
420adc,rsi,116117774,351,masked,<HPL_rand>,mulsd,"mulsd, %xmm3,%xmm1",1,0,0,23.713314,28.855721393034827,9.45273631840796,61.691542288557216,90.54726368159204
42be91,xmm2,117365680,418,sdc,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",0,0,1,23.971162,28.35820895522388,9.45273631840796,62.18905472636816,90.54726368159204
420b71,xmm1,117883270,241,sdc,<HPL_setran>,mov,"mov, $0xe54948,%esi",0,0,1,24.078109,28.35820895522388,9.950248756218905,61.691542288557216,90.04975124378109
42bea8,rsi,119989914,66,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,24.513393,28.35820895522388,9.950248756218905,61.691542288557216,90.04975124378109
420aa8,rdx,120060152,100,masked,<HPL_rand>,cvtsi2sd,"cvtsi2sd, %ecx,%xmm1",1,0,0,24.527906,28.35820895522388,9.950248756218905,61.691542288557216,90.04975124378109
42befc,rsp,120417704,319,crash,<HPL_lmul>,add,"add, $0x4,%rax",0,1,0,24.601785,28.35820895522388,9.950248756218905,61.691542288557216,90.04975124378109
42be2a,xmm1,121358085,405,sdc,<HPL_ladd>,movzwl,"movzwl, %r8w,%edi",0,0,1,24.796091,28.855721393034827,9.950248756218905,61.19402985074627,90.04975124378109
42bee2,rbx,121408297,318,sdc,<HPL_lmul>,cmp,"cmp, $0x3,%ecx",0,0,1,24.806466,28.855721393034827,9.950248756218905,61.19402985074627,90.04975124378109
42be8f,rdi,121824514,438,masked,<HPL_lmul>,mov,"mov, %ebx,%edi",1,0,0,24.892467,29.35323383084577,9.45273631840796,61.19402985074627,90.54726368159204
42be09,rbx,122116852,271,sdc,<HPL_ladd>,sub,"sub, %r9d,%r8d",0,0,1,24.952871,28.855721393034827,9.950248756218905,61.19402985074627,90.04975124378109
420b71,rsi,122252620,314,sdc,<HPL_setran>,mov,"mov, $0xe54948,%esi",0,0,1,24.980924,28.35820895522388,9.950248756218905,61.691542288557216,90.04975124378109
42bf11,rdi,122447866,426,sdc,<HPL_lmul>,movzwl,"movzwl, -0x18(%rsp),%r8d",0,0,1,25.021266,28.855721393034827,9.950248756218905,61.19402985074627,90.04975124378109
42bee2,rsi,123301150,486,sdc,<HPL_lmul>,cmp,"cmp, $0x3,%ecx",0,0,1,25.197576,28.35820895522388,9.950248756218905,61.691542288557216,90.04975124378109
42be6d,rbp,124559617,237,sdc,<HPL_lmul>,movzwl,"movzwl, %r11w,%r9d",0,0,1,25.457606,28.855721393034827,9.950248756218905,61.19402985074627,90.04975124378109
42bea8,r8,124606101,383,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,25.467211,28.855721393034827,9.950248756218905,61.19402985074627,90.04975124378109
42bebc,r8,124820021,317,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,25.511412,28.35820895522388,9.950248756218905,61.691542288557216,90.04975124378109
42be5f,rsi,125127915,14,sdc,<HPL_lmul>,shr,"shr, $0x10,%r8d",0,0,1,25.57503,27.860696517412936,9.950248756218905,62.18905472636816,90.04975124378109
420a9b,None,126450483,75,masked,<HPL_rand>,shr,"shr, $0x10,%edx",1,0,0,25.848305,27.860696517412936,9.950248756218905,62.18905472636816,90.04975124378109
42be36,r8,126872771,85,sdc,<HPL_ladd>,or,"or, %edi,%eax",0,0,1,25.93556,27.860696517412936,9.950248756218905,62.18905472636816,90.04975124378109
420b5b,r11,127211033,493,sdc,<HPL_setran>,mov,"mov, $0xe54938,%edi",0,0,1,26.005453,27.860696517412936,9.950248756218905,62.18905472636816,90.04975124378109
42bef8,rsi,127281431,268,crash,<HPL_lmul>,add,"add, $0x1,%rcx",0,1,0,26.019999,27.860696517412936,9.950248756218905,62.18905472636816,90.04975124378109
42be94,r9,127416861,156,sdc,<HPL_lmul>,mov,"mov, -0x30(%rsp,%rcx,4),%ebx",0,0,1,26.047982,27.860696517412936,9.950248756218905,62.18905472636816,90.04975124378109
42bea1,rdi,129262573,360,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,26.429352,27.36318407960199,9.950248756218905,62.6865671641791,90.04975124378109
42bee2,rax,131581040,287,sdc,<HPL_lmul>,cmp,"cmp, $0x3,%ecx",0,0,1,26.908404,27.860696517412936,9.950248756218905,62.18905472636816,90.04975124378109
420a84,rbx,132187477,217,masked,<HPL_rand>,movsd,"movsd, 0x7d1a4c(%rip),%xmm4",1,0,0,27.033709,27.860696517412936,9.950248756218905,62.18905472636816,90.04975124378109
42be8c,rsi,132589698,415,masked,<HPL_lmul>,mov,"mov, -0x4(%rax),%ebx",1,0,0,27.116817,27.860696517412936,9.950248756218905,62.18905472636816,90.04975124378109
42be06,rflags,132710329,23,sdc,<HPL_ladd>,mov,"mov, %r11d,%ecx",0,0,1,27.141743,27.860696517412936,9.45273631840796,62.6865671641791,90.54726368159204
420af0,rsi,133159463,107,sdc,<HPL_setran>,cmp,"cmp, $0x3,%edi",0,0,1,27.234545,27.860696517412936,9.45273631840796,62.6865671641791,90.54726368159204
42bead,r9,133321619,407,masked,<HPL_lmul>,test,"test, %ecx,%ecx",1,0,0,27.26805,27.860696517412936,8.955223880597014,63.18407960199005,91.04477611940298
42bedd,r9,133709238,283,masked,<HPL_lmul>,shr,"shr, $0x10,%esi",1,0,0,27.348142,28.35820895522388,8.955223880597014,62.6865671641791,91.04477611940298
42be20,rdi,135135574,291,masked,<HPL_ladd>,add,"add, %esi,%eax",1,0,0,27.642858,27.860696517412936,8.955223880597014,63.18407960199005,91.04477611940298
42bea1,r8,136092855,131,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,27.840655,27.860696517412936,8.955223880597014,63.18407960199005,91.04477611940298
42be9d,xmm15,136280628,208,sdc,<HPL_lmul>,imul,"imul, %r9d,%ebx",0,0,1,27.879454,27.860696517412936,8.955223880597014,63.18407960199005,91.04477611940298
